step,body,x,y,z
137,2,-5.569964218470209e-01,-4.697425697094693e-01,-2.777482584995981e-02
137,3,-7.438091651373466e-01,6.882178874385603e-01,2.690989345707943e-04
137,4,-7.453060084470309e-01,6.883134146212404e-01,1.311087178170147e-03
137,5,1.833597176357986e-01,1.471206748467570e+00,4.750796084661004e-02
137,6,4.835841433484753e+00,1.163937273962265e+00,2.467537415324073e-02
137,7,9.040339969423844e+00,8.071628703245831e-01,2.806597490075774e-07
137,8,1.825847699981385e+01,5.681854881805544e-01,5.695112235664170e-09
137,9,2.988396161192139e+01,4.359528199883982e-01,5.950513822377436e-10
138,0,1.300081653282794e-04,-1.120021796831439e-03,-2.366604470966552e-05
138,1,-4.416076972502855e-01,-1.389755312815868e-01,-1.694738019734377e-02
138,2,-5.437558522325813e-01,-4.848415314670685e-01,-2.866863001697500e-02
138,3,-7.553853023682624e-01,6.758085426043102e-01,2.707741454147241e-04
138,4,-7.571162655090269e-01,6.758577206536857e-01,7.102598353412326e-04
138,5,1.694165526166174e-01,1.474074442504561e+00,4.760062261379511e-02
138,6,4.834190502136186e+00,1.172240161558838e+00,2.485139375809906e-02
138,7,9.039840751211615e+00,8.129970545821892e-01,2.867007814654673e-07
138,8,1.825835384951717e+01,5.723014934443589e-01,5.818505330935318e-09
138,9,2.988391562592997e+01,4.391116739244489e-01,6.079666986388339e-10
139,0,1.317508119925759e-04,-1.127861462372828e-03,-2.383147058635753e-05
139,1,-4.323996073711911e-01,-1.596508287334367e-01,-1.948474086041364e-02
139,2,-5.300988677686768e-01,-4.995701466091147e-01,-2.954050314792570e-02
139,3,-7.667505674545894e-01,6.632073902248643e-01,2.732084701956359e-04
139,4,-7.684428798865066e-01,6.632031945608314e-01,4.072422454167351e-05
139,5,1.554581231650567e-01,1.476809000272086e+00,4.768898623898852e-02
139,6,4.832527954398016e+00,1.180540227961501e+00,2.502735353447854e-02
139,7,9.039337939611427e+00,8.188309179701426e-01,2.928256602181212e-07
139,8,1.825822981038435e+01,5.764174709645382e-01,5.943640051185008e-09
139,9,2.988386930793613e+01,4.422705229982757e-01,6.210651357850530e-10
140,0,1.335037571022851e-04,-1.135698721342332e-03,-2.399690243936814e-05
140,1,-4.218856964208434e-01,-1.798475471195460e-01,-2.196334906578029e-02
140,2,-5.160357412127253e-01,-5.139169737317797e-01,-3.038976772867634e-02
140,3,-7.779022622968229e-01,6.504180105671874e-01,2.750487758609978e-04
140,4,-7.792507933481456e-01,6.503619085626052e-01,-5.873748408966837e-04
140,5,1.414857231121926e-01,1.479410497750001e+00,4.777305417589448e-02
140,6,4.830853796722681e+00,1.188837453795520e+00,2.520325307151830e-02
140,7,9.038831534861567e+00,8.246644581867772e-01,2.990348861150836e-07
140,8,1.825810488242261e+01,5.805334205415393e-01,6.070527603222860e-09
140,9,2.988382265794045e+01,4.454293671748966e-01,6.343478950735860e-10
141,0,1.352670128200145e-04,-1.143533604737342e-03,-2.416234290610767e-05
141,1,-4.100788431027099e-01,-1.994967508055820e-01,-2.437474202503160e-02
141,2,-5.015770605794767e-01,-5.278708486048940e-01,-3.121576265894965e-02
141,3,-7.888372353652171e-01,6.374439956429533e-01,2.745099706086972e-04
141,4,-7.895469768808084e-01,6.373488307378768e-01,-1.028771733745699e-03
141,5,1.275006413650192e-01,1.481879023341628e+00,4.785282927927726e-02
141,6,4.829168035605274e+00,1.197131819705489e+00,2.537909195876758e-02
141,7,9.038321537202012e+00,8.304976729305752e-01,3.053289579824204e-07
141,8,1.825797906563925e+01,5.846493419758100e-01,6.199179165683276e-09
141,9,2.988377567594350e+01,4.485882064193292e-01,6.478161753458713e-10
142,0,1.370405926048803e-04,-1.151366143244095e-03,-2.432779461100990e-05
142,1,-3.969942701916372e-01,-2.185281376694030e-01,-2.671028919722552e-02
142,2,-4.867337220129488e-01,-5.414208928224251e-01,-3.201784376455872e-02
142,3,-7.995512950251072e-01,6.242889575853252e-01,2.695539093664163e-04
142,4,-7.994281777825987e-01,6.241810575919879e-01,-1.117624928439555e-03
142,5,1.135041617999610e-01,1.484214677746211e+00,4.792831480084341e-02
142,6,4.827470677583467e+00,1.205423306355461e+00,2.555486978618835e-02
142,7,9.037807946874421e+00,8.363305599001680e-01,3.117083726142923e-07
142,8,1.825785236004161e+01,5.887652350677992e-01,6.329605888851899e-09
142,9,2.988372836194585e+01,4.517470406965911e-01,6.614711728703362e-10
143,0,1.388245112376304e-04,-1.159196367236675e-03,-2.449326016711123e-05
143,1,-3.826497931399653e-01,-2.368699010151189e-01,-2.896117533796872e-02
143,2,-4.715169224204588e-01,-5.545565222916838e-01,-3.279538430007969e-02
143,3,-8.100386890295842e-01,6.109566047742584e-01,2.589501784086811e-04
143,4,-8.091232857444370e-01,6.108715379040689e-01,-7.537604130306607e-04
143,5,9.949756315911619e-02,1.486417573831059e+00,4.799951438511414e-02
143,6,4.825761729237440e+00,1.213711894429058e+00,2.573058614415789e-02
143,7,9.037290764122133e+00,8.421631167943380e-01,3.181736247646815e-07
143,8,1.825772476563707e+01,5.928810996179567e-01,6.461818894496383e-09
143,9,2.988368071594808e+01,4.549058699717000e-01,6.753140813257255e-10
144,0,1.406187848516331e-04,-1.167024306774739e-03,-2.465874217742114e-05
144,1,-3.670661077480362e-01,-2.544486016951709e-01,-3.111838480191716e-02
144,2,-4.559381518711580e-01,-5.672674555547750e-01,-3.354777544157931e-02
144,3,-8.202931659317180e-01,5.974508747866909e-01,2.439396429656083e-04
144,4,-8.189070855352474e-01,5.974181768129172e-01,-3.792124304812287e-05
144,5,8.548211894920388e-02,1.488487836503441e+00,4.806643206528947e-02
144,6,4.824041197189801e+00,1.221997564629598e+00,2.590624062347127e-02
144,7,9.036769989190164e+00,8.479953413120190e-01,3.247252071392770e-07
144,8,1.825759628243307e+01,5.969969354267332e-01,6.595829275701722e-09
144,9,2.988363273795079e+01,4.580646942096734e-01,6.893460917850575e-10
145,0,1.424234309703658e-04,-1.174849991599413e-03,-2.482424323604393e-05
145,1,-3.502671205921934e-01,-2.711890540034508e-01,-3.317268753612816e-02
145,2,-4.400091857616569e-01,-5.795437219357561e-01,-3.427442676900891e-02
145,3,-8.303105160873960e-01,5.837759139527590e-01,2.277652460006515e-04
145,4,-8.288937161528777e-01,5.838054119256549e-01,7.663785245733644e-04
145,5,7.145909734319242e-02,1.490425602582266e+00,4.812907225910573e-02
145,6,4.822309088105511e+00,1.230280297680214e+00,2.608183281534394e-02
145,7,9.036245622325216e+00,8.538272311522982e-01,3.313636103875158e-07
145,8,1.825746691043711e+01,6.011127422945804e-01,6.731648096710043e-09
145,9,2.988358442795456e+01,4.612235133755288e-01,7.035683927001904e-10
146,0,1.442384685520605e-04,-1.182673451126581e-03,-2.498976592899321e-05
146,1,-3.322803262403608e-01,-2.870142298806015e-01,-3.511462732175464e-02
146,2,-4.237420767515043e-01,-5.913756695069203e-01,-3.497476673787443e-02
146,3,-8.400889385294955e-01,5.699358894986051e-01,2.132095167095789e-04
146,4,-8.390068884065787e-01,5.700194001650808e-01,1.433058243374911e-03
146,5,5.742976108458139e-02,1.492231020669615e+00,4.818743976468796e-02
146,6,4.820565408691812e+00,1.238560074323972e+00,2.625736231141426e-02
146,7,9.035717663775669e+00,8.596587840144164e-01,3.380893230947786e-07
146,8,1.825733664965672e+01,6.052285200219510e-01,6.869286392764729e-09
146,9,2.988353578595997e+01,4.643823274342836e-01,7.179821698869761e-10
147,0,1.460639180422053e-04,-1.190494714436593e-03,-2.515531283455602e-05
147,1,-3.131372355574916e-01,-3.018451871683119e-01,-3.693451296833147e-02
147,2,-4.071491464714781e-01,-6.027539728675718e-01,-3.564824313979023e-02
147,3,-8.496275197649988e-01,5.559349057952633e-01,2.016504152643054e-04
147,4,-8.491036039235186e-01,5.560547392850000e-01,1.850232583808972e-03
147,5,4.339536739431130e-02,1.493904251022158e+00,4.824153975639886e-02
147,6,4.818810165698149e+00,1.246836875323990e+00,2.643282870374600e-02
147,7,9.035186113791584e+00,8.654899975977702e-01,3.449028317747489e-07
147,8,1.825720550009951e+01,6.093442684092987e-01,7.008755169959358e-09
147,9,2.988348681196764e+01,4.675411363509554e-01,7.325886065110687e-10
148,0,1.478998014346600e-04,-1.198313810259235e-03,-2.532088652302824e-05
148,1,-2.928738595686035e-01,-3.156010291007520e-01,-3.862241334303985e-02
148,2,-3.902429770078322e-01,-6.136696407286212e-01,-3.629432355152373e-02
148,3,-8.589253035650900e-01,5.417770299398881e-01,1.934842895019580e-04
148,4,-8.590498239573224e-01,5.419122996589103e-01,1.985824792962924e-03
148,5,2.935716788027348e-02,1.495445465422512e+00,4.829137778068560e-02
148,6,4.817043365916086e+00,1.255110681463560e+00,2.660823158483088e-02
148,7,9.034650972624695e+00,8.713208696019122e-01,3.518046208619421e-07
148,8,1.825707346177312e+01,6.134599872570780e-01,7.150065405092007e-09
148,9,2.988343750597816e+01,4.706999400905614e-01,7.473888830744671e-10
149,0,1.497461423421495e-04,-1.206130766952503e-03,-2.548648955564047e-05
149,1,-2.715312533470888e-01,-3.281989039691025e-01,-4.016815733186322e-02
149,2,-3.730364021658455e-01,-6.241140232962902e-01,-3.691249577213786e-02
149,3,-8.679811126390310e-01,5.274663270327087e-01,1.886065267819300e-04
149,4,-8.687350077778914e-01,5.275962677170288e-01,1.848488717707639e-03
149,5,1.531640844939253e-02,1.496854847050577e+00,4.833695975192621e-02
149,6,4.815265016179239e+00,1.263381473546261e+00,2.678357054759110e-02
149,7,9.034112240528421e+00,8.771513977265530e-01,3.587951727044102e-07
149,8,1.825694053468525e+01,6.175756763657444e-01,7.293228045525157e-09
149,9,2.988338786799213e+01,4.738587386181189e-01,7.623841774028201e-10
150,0,1.516029660768543e-04,-1.213945612473413e-03,-2.565212448246308e-05
150,1,-2.491561241501256e-01,-3.395540559805934e-01,-4.156134008552517e-02
150,2,-3.555424985162176e-01,-6.340788194481877e-01,-3.750226824783842e-02
150,3,-8.767936231430481e-01,5.130068778981449e-01,1.866406553950358e-04
150,4,-8.780660942054711e-01,5.131126168974507e-01,1.468982023223581e-03
150,5,1.274329222252891e-03,1.498132590354905e+00,4.837829194827677e-02
150,6,4.813475123363189e+00,1.271649232396083e+00,2.695884518538181e-02
150,7,9.033569917757854e+00,8.829815796715618e-01,3.658749675566234e-07
150,8,1.825680671884364e+01,6.216913355357546e-01,7.438254009051311e-09
150,9,2.988333789801018e+01,4.770175318986454e-01,7.775756646335032e-10
151,0,1.534702997417078e-04,-1.221758374338592e-03,-2.581779383902688e-05
151,1,-2.258015074232104e-01,-3.495799407939537e-01,-4.279133720512628e-02
151,2,-3.377745762280601e-01,-6.435560836949984e-01,-3.806317048413434e-02
151,3,-8.853614599529821e-01,4.984027826720761e-01,1.869806162787178e-04
151,4,-8.869597940373696e-01,4.984687278602195e-01,8.967289975239395e-04
151,5,-1.276783554975939e-02,1.499278900924131e+00,4.841538100752082e-02
151,6,4.811673694385411e+00,1.279913938857542e+00,2.713405509199361e-02
151,7,9.033024004569768e+00,8.888114131369679e-01,3.730444835725327e-07
151,8,1.825667201425611e+01,6.258069645675663e-01,7.585154183764446e-09
151,9,2.988328759603290e+01,4.801763198971579e-01,7.929645172044825e-10
152,0,1.553481723328293e-04,-1.229569079571961e-03,-2.598350014133410e-05
152,1,-2.015275131992871e-01,-3.581884220755236e-01,-4.384732887377493e-02
152,2,-3.197461696924461e-01,-6.525382329210212e-01,-3.859475344491913e-02
152,3,-8.936832322783873e-01,4.836581545604429e-01,1.887082695163947e-04
152,4,-8.953397317536465e-01,4.836738077927966e-01,2.065271937087182e-04
152,5,-2.680885756482904e-02,1.500293995358524e+00,4.844823392292250e-02
152,6,4.809860736205191e+00,1.288175573795797e+00,2.730919986165508e-02
152,7,9.032474501222611e+00,8.946408958229616e-01,3.803041967988178e-07
152,8,1.825653642093049e+01,6.299225632616380e-01,7.733939427937496e-09
152,9,2.988323696206092e+01,4.833351025786736e-01,8.085519048439820e-10
153,0,1.572366148532192e-04,-1.237377754636269e-03,-2.614924587886444e-05
153,1,-1.764021436397664e-01,-3.652900686902684e-01,-4.471833634195475e-02
153,2,-3.014710279406944e-01,-6.610180528968017e-01,-3.909658993808181e-02
153,3,-9.017574298538019e-01,4.687771056868683e-01,1.904183731891168e-04
153,4,-9.031449213022663e-01,4.687399526823616e-01,-4.872229478928148e-04
153,5,-4.084751454862789e-02,1.501178101141687e+00,4.847685803908450e-02
153,6,4.808036255823546e+00,1.296434118096766e+00,2.748427908903523e-02
153,7,9.031921407976505e+00,9.004700254298958e-01,3.876545811683236e-07
153,8,1.825639993887470e+01,6.340381314184294e-01,7.884620569906038e-09
153,9,2.988318599609486e+01,4.864938799082097e-01,8.243389945609746e-10
154,0,1.591356604373968e-04,-1.245184425344606e-03,-2.631503350510269e-05
154,1,-1.505021797708265e-01,-3.707945757885899e-01,-4.539327362209109e-02
154,2,-2.829631048617968e-01,-6.689887045571303e-01,-3.956827498725496e-02
154,3,-9.095820238920950e-01,4.537637314974940e-01,1.900571889393611e-04
154,4,-9.103622436910199e-01,4.536833264076002e-01,-1.017396011103036e-03
154,5,-5.488259032980554e-02,1.501931456512445e+00,4.850126104781232e-02
154,6,4.806200260283148e+00,1.304689552667246e+00,2.765929236924596e-02
154,7,9.031364725093251e+00,9.062987996582869e-01,3.950961084936912e-07
154,8,1.825626256809670e+01,6.381536688384010e-01,8.037208407958399e-09
154,9,2.988313469813534e+01,4.896526518507833e-01,8.403269506365190e-10
155,0,1.610453444860086e-04,-1.252989116747402e-03,-2.648086542502451e-05
155,1,-1.239141315703589e-01,-3.746113369829157e-01,-4.586101773068359e-02
155,2,-2.642365492236389e-01,-6.764437300377101e-01,-4.000942618930570e-02
155,3,-9.171536646241590e-01,4.386221242468159e-01,1.852130592963778e-04
155,4,-9.170917209106432e-01,4.385229747624403e-01,-1.187765384124582e-03
155,5,-6.891287491308486e-02,1.502554310336972e+00,4.852145098398589e-02
155,6,4.804352756668243e+00,1.312941858435029e+00,2.783423929784459e-02
155,7,9.030804452836325e+00,9.121272162088156e-01,4.026292484611906e-07
155,8,1.825612430860448e+01,6.422691753220147e-01,8.191713710232472e-09
155,9,2.988308306818301e+01,4.928114183714113e-01,8.565169346159741e-10
156,0,1.629657048085461e-04,-1.260791852989745e-03,-2.664674397888161e-05
156,1,-9.673524011583982e-02,-3.766501988468172e-01,-4.611050131226249e-02
156,2,-2.453056945029181e-01,-6.833770584638474e-01,-4.041968405717426e-02
156,3,-9.244672162804494e-01,4.233564722385127e-01,1.745725978573666e-04
156,4,-9.235843536177721e-01,4.232726668410205e-01,-8.913935486320878e-04
156,5,-8.293716454999338e-02,1.503046921981183e+00,4.853743622144000e-02
156,6,4.802493752104566e+00,1.321191016349014e+00,2.800911947083624e-02
156,7,9.030240591470875e+00,9.179552727823294e-01,4.102544686247600e-07
156,8,1.825598516040610e+01,6.463846506697331e-01,8.348147214619576e-09
156,9,2.988303110623847e+01,4.959701794351107e-01,8.729101053021306e-10
157,0,1.648967817711202e-04,-1.268592657133234e-03,-2.681267142155925e-05
157,1,-6.907451312273538e-02,-3.768224328012955e-01,-4.613083194990886e-02
157,2,-2.261850485289314e-01,-6.897830114845670e-01,-4.079871234766308e-02
157,3,-9.315173686484411e-01,4.079711837164489e-01,1.595047826114429e-04
157,4,-9.301111294749888e-01,4.079307326034115e-01,-2.394219968235990e-04
157,5,-9.695426180726206e-02,1.503409561183430e+00,4.854922546885449e-02
157,6,4.800623253759267e+00,1.329437007379326e+00,2.818393248467637e-02
157,7,9.029673141263723e+00,9.237829670798419e-01,4.179722344002608e-07
157,8,1.825584512350968e+01,6.505000946820199e-01,8.506519628675563e-09
157,9,2.988297881230239e+01,4.991289350068986e-01,8.895076187492796e-10
158,0,1.668386184446231e-04,-1.276391550936088e-03,-2.697864989676712e-05
158,1,-4.105376547776991e-02,-3.750419625816222e-01,-4.591144285121661e-02
158,2,-2.068892829466802e-01,-6.956563085456067e-01,-4.114619837377995e-02
158,3,-9.383009456343540e-01,3.924708258149535e-01,1.429899023056652e-04
158,4,-9.367753641082248e-01,3.924849373784467e-01,5.260060946218608e-04
158,5,-1.109629756329229e-01,1.503642507927539e+00,4.855682776565549e-02
158,6,4.798741268840823e+00,1.337679812517432e+00,2.835867793627316e-02
158,7,9.029102102483368e+00,9.296102968025357e-01,4.257830090599444e-07
158,8,1.825570419792338e+01,6.546155071593400e-01,8.666841629538853e-09
158,9,2.988292618637539e+01,5.022876850517917e-01,9.063106282581572e-10
159,0,1.687912607464748e-04,-1.284188554584856e-03,-2.714468140528985e-05
159,1,-1.280862392249840e-02,-3.712268871634778e-01,-4.544227980547890e-02
159,2,-1.874332225050181e-01,-7.009920718948012e-01,-4.146185330124043e-02
159,3,-9.448167684136212e-01,3.768599704679930e-01,1.275031711383670e-04
159,4,-9.435238564442177e-01,3.769249207589757e-01,1.203811253434920e-03
159,5,-1.249621214201372e-01,1.503746052316221e+00,4.856025247792873e-02
159,6,4.796847804598962e+00,1.345919412776251e+00,2.853335542298998e-02
159,7,9.028527475399978e+00,9.354372596517628e-01,4.336872537271290e-07
159,8,1.825556238365539e+01,6.587308879021595e-01,8.829123863854956e-09
159,9,2.988287322845813e+01,5.054464295348069e-01,9.233202843716895e-10
160,0,1.707547575665853e-04,-1.291983686371234e-03,-2.731076776647681e-05
160,1,1.551056039070299e-02,-3.653013382228527e-01,-4.471402920911574e-02
160,2,-1.678318341758459e-01,-7.057858313134224e-01,-4.174541242873877e-02
160,3,-9.510644193310701e-01,3.611431428570998e-01,1.144389968544616e-04
160,4,-9.502474125424112e-01,3.612462980221733e-01,1.680786307050006e-03
160,5,-1.389505210687873e-01,1.503720494444896e+00,4.855950929434608e-02
160,6,4.794942868324580e+00,1.354155789190275e+00,2.870796454264784e-02
160,7,9.027949260285393e+00,9.412638533290457e-01,4.416854273710910e-07
160,8,1.825541968071401e+01,6.628462367109453e-01,8.993376947707467e-09
160,9,2.988281993855125e+01,5.086051684209609e-01,9.405377348715247e-10
161,0,1.727291608651544e-04,-1.299776962308290e-03,-2.747691057223951e-05
161,1,4.373796616908686e-02,-3.571977065088308e-01,-4.371839137988703e-02
161,2,-1.481002161106330e-01,-7.100335285671081e-01,-4.199663545160261e-02
161,3,-9.570435788024064e-01,3.453248382120236e-01,1.044250199760566e-04
161,4,-9.568347817669699e-01,3.454492037307442e-01,1.906064950205348e-03
161,5,-1.529270030448631e-01,1.503566144275948e+00,4.855460822210626e-02
161,6,4.793026467349654e+00,1.362388922815679e+00,2.888250489352776e-02
161,7,9.027367457413128e+00,9.470900755360789e-01,4.497779868021694e-07
161,8,1.825527608910753e+01,6.669615533861655e-01,9.159611466555433e-09
161,9,2.988276631665541e+01,5.117639016752706e-01,9.579641247753286e-10
